STATE,COUNTY,STNAME,CTYNAME,population,fips,STATE_ABBREV,merge_key,County Code,Deaths,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,BUYER_STATE,BUYER_COUNTY,TOTAL_MME,merge_on_arcos,Year
12,39,Florida,Gadsden County,46060,12039,FL,"GADSDEN COUNTY, FL",12039,,,,FL,GADSDEN,17614156.869431,"GADSDEN COUNTY, FL",2015
12,41,Florida,Gilchrist County,17378,12041,FL,"GILCHRIST COUNTY, FL",12041,,,,FL,GILCHRIST,14247965.325218998,"GILCHRIST COUNTY, FL",2015
12,43,Florida,Glades County,13099,12043,FL,"GLADES COUNTY, FL",12043,,,,FL,GLADES,1921553.474818,"GLADES COUNTY, FL",2015
12,45,Florida,Gulf County,15929,12045,FL,"GULF COUNTY, FL",12045,,,,FL,GULF,11694037.3293952,"GULF COUNTY, FL",2015
12,47,Florida,Hamilton County,14272,12047,FL,"HAMILTON COUNTY, FL",12047,,,,FL,HAMILTON,3672934.8404,"HAMILTON COUNTY, FL",2015
12,49,Florida,Hardee County,27177,12049,FL,"HARDEE COUNTY, FL",12049,,,,FL,HARDEE,11205484.151962,"HARDEE COUNTY, FL",2015
12,51,Florida,Hendry County,39248,12051,FL,"HENDRY COUNTY, FL",12051,,,,FL,HENDRY,34571902.705927,"HENDRY COUNTY, FL",2015
12,53,Florida,Hernando County,177900,12053,FL,"HERNANDO COUNTY, FL",12053,27.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,55,Florida,Highlands County,100137,12055,FL,"HIGHLANDS COUNTY, FL",12055,,,,FL,HIGHLANDS,92500354.848507,"HIGHLANDS COUNTY, FL",2015
12,57,Florida,Hillsborough County,1364073,12057,FL,"HILLSBOROUGH COUNTY, FL",12057,156.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,59,Florida,Holmes County,19273,12059,FL,"HOLMES COUNTY, FL",12059,,,,FL,HOLMES,8080400.463764999,"HOLMES COUNTY, FL",2015
12,61,Florida,Indian River County,147434,12061,FL,"INDIAN RIVER COUNTY, FL",12061,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,63,Florida,Jackson County,48609,12063,FL,"JACKSON COUNTY, FL",12063,,,,FL,JACKSON,40045505.755454496,"JACKSON COUNTY, FL",2015
12,65,Florida,Jefferson County,14115,12065,FL,"JEFFERSON COUNTY, FL",12065,,,,FL,JEFFERSON,5549525.880024999,"JEFFERSON COUNTY, FL",2015
12,67,Florida,Lafayette County,8724,12067,FL,"LAFAYETTE COUNTY, FL",12067,,,,FL,LAFAYETTE,4996321.263459999,"LAFAYETTE COUNTY, FL",2015
12,69,Florida,Lake County,325154,12069,FL,"LAKE COUNTY, FL",12069,38.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,LAKE,363417468.5953787,"LAKE COUNTY, FL",2015
12,71,Florida,Lee County,699644,12071,FL,"LEE COUNTY, FL",12071,90.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,73,Florida,Leon County,285904,12073,FL,"LEON COUNTY, FL",12073,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,LEON,253927798.65524948,"LEON COUNTY, FL",2015
12,75,Florida,Levy County,39601,12075,FL,"LEVY COUNTY, FL",12075,,,,FL,LEVY,56469999.028414,"LEVY COUNTY, FL",2015
12,77,Florida,Liberty County,8409,12077,FL,"LIBERTY COUNTY, FL",12077,,,,FL,LIBERTY,1503140.937135,"LIBERTY COUNTY, FL",2015
12,79,Florida,Madison County,18478,12079,FL,"MADISON COUNTY, FL",12079,,,,FL,MADISON,9010196.694204,"MADISON COUNTY, FL",2015
12,81,Florida,Manatee County,362548,12081,FL,"MANATEE COUNTY, FL",12081,137.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MANATEE,590336472.880403,"MANATEE COUNTY, FL",2015
12,83,Florida,Marion County,342182,12083,FL,"MARION COUNTY, FL",12083,42.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,85,Florida,Martin County,155559,12085,FL,"MARTIN COUNTY, FL",12085,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MARTIN,176562401.955393,"MARTIN COUNTY, FL",2015
12,86,Florida,Miami-Dade County,2659839,12086,FL,"MIAMI-DADE COUNTY, FL",12086,169.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,87,Florida,Monroe County,76648,12087,FL,"MONROE COUNTY, FL",12087,19.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MONROE,85130790.574324,"MONROE COUNTY, FL",2015
12,89,Florida,Nassau County,77951,12089,FL,"NASSAU COUNTY, FL",12089,,,,FL,NASSAU,125552319.94421598,"NASSAU COUNTY, FL",2015
12,91,Florida,Okaloosa County,197748,12091,FL,"OKALOOSA COUNTY, FL",12091,39.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,93,Florida,Okeechobee County,39854,12093,FL,"OKEECHOBEE COUNTY, FL",12093,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,OKEECHOBEE,62292976.98720549,"OKEECHOBEE COUNTY, FL",2015
12,95,Florida,Orange County,1291301,12095,FL,"ORANGE COUNTY, FL",12095,173.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,97,Florida,Osceola County,323736,12097,FL,"OSCEOLA COUNTY, FL",12097,37.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,99,Florida,Palm Beach County,1424256,12099,FL,"PALM BEACH COUNTY, FL",12099,263.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,101,Florida,Pasco County,494895,12101,FL,"PASCO COUNTY, FL",12101,95.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,PASCO,722172925.636048,"PASCO COUNTY, FL",2015
12,103,Florida,Pinellas County,947060,12103,FL,"PINELLAS COUNTY, FL",12103,161.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,105,Florida,Polk County,648523,12105,FL,"POLK COUNTY, FL",12105,86.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,107,Florida,Putnam County,71939,12107,FL,"PUTNAM COUNTY, FL",12107,,,,FL,PUTNAM,122322619.503414,"PUTNAM COUNTY, FL",2015
12,109,Florida,St. Johns County,226362,12109,FL,"ST. JOHNS COUNTY, FL",12109,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,111,Florida,St. Lucie County,297282,12111,FL,"ST. LUCIE COUNTY, FL",12111,41.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,113,Florida,Santa Rosa County,166226,12113,FL,"SANTA ROSA COUNTY, FL",12113,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SANTA ROSA,173153598.3351965,"SANTA ROSA COUNTY, FL",2015
12,115,Florida,Sarasota County,404761,12115,FL,"SARASOTA COUNTY, FL",12115,83.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SARASOTA,682574860.8618319,"SARASOTA COUNTY, FL",2015
12,117,Florida,Seminole County,448318,12117,FL,"SEMINOLE COUNTY, FL",12117,53.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,119,Florida,Sumter County,117076,12119,FL,"SUMTER COUNTY, FL",12119,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SUMTER,108523486.31760074,"SUMTER COUNTY, FL",2015
12,121,Florida,Suwannee County,43677,12121,FL,"SUWANNEE COUNTY, FL",12121,,,,FL,SUWANNEE,44161025.088161,"SUWANNEE COUNTY, FL",2015
12,123,Florida,Taylor County,22355,12123,FL,"TAYLOR COUNTY, FL",12123,,,,FL,TAYLOR,25898437.623932,"TAYLOR COUNTY, FL",2015
12,125,Florida,Union County,15265,12125,FL,"UNION COUNTY, FL",12125,,,,FL,UNION,16802912.345744,"UNION COUNTY, FL",2015
12,127,Florida,Volusia County,516730,12127,FL,"VOLUSIA COUNTY, FL",12127,84.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
12,129,Florida,Wakulla County,31523,12129,FL,"WAKULLA COUNTY, FL",12129,,,,FL,WAKULLA,18897821.488062,"WAKULLA COUNTY, FL",2015
12,131,Florida,Walton County,63066,12131,FL,"WALTON COUNTY, FL",12131,,,,FL,WALTON,58499576.433595,"WALTON COUNTY, FL",2015
12,133,Florida,Washington County,24552,12133,FL,"WASHINGTON COUNTY, FL",12133,,,,FL,WASHINGTON,26194737.986243997,"WASHINGTON COUNTY, FL",2015
13,1,Georgia,Appling County,18423,13001,GA,"APPLING COUNTY, GA",13001,,,,GA,APPLING,30834389.401573,"APPLING COUNTY, GA",2015
13,3,Georgia,Atkinson County,8340,13003,GA,"ATKINSON COUNTY, GA",13003,,,,GA,ATKINSON,5817704.172239999,"ATKINSON COUNTY, GA",2015
13,5,Georgia,Bacon County,11231,13005,GA,"BACON COUNTY, GA",13005,,,,GA,BACON,23084845.095561,"BACON COUNTY, GA",2015
13,7,Georgia,Baker County,3194,13007,GA,"BAKER COUNTY, GA",13007,,,,,,,,2015
13,9,Georgia,Baldwin County,45549,13009,GA,"BALDWIN COUNTY, GA",13009,,,,GA,BALDWIN,40846216.03315199,"BALDWIN COUNTY, GA",2015
13,11,Georgia,Banks County,18381,13011,GA,"BANKS COUNTY, GA",13011,,,,GA,BANKS,12097734.699448,"BANKS COUNTY, GA",2015
13,13,Georgia,Barrow County,74979,13013,GA,"BARROW COUNTY, GA",13013,,,,GA,BARROW,100745076.473211,"BARROW COUNTY, GA",2015
13,15,Georgia,Bartow County,102043,13015,GA,"BARTOW COUNTY, GA",13015,18.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,BARTOW,151016391.2931983,"BARTOW COUNTY, GA",2015
13,17,Georgia,Ben Hill County,17357,13017,GA,"BEN HILL COUNTY, GA",13017,,,,GA,BEN HILL,23384428.890640497,"BEN HILL COUNTY, GA",2015
13,19,Georgia,Berrien County,18991,13019,GA,"BERRIEN COUNTY, GA",13019,,,,GA,BERRIEN,12573003.345652996,"BERRIEN COUNTY, GA",2015
13,21,Georgia,Bibb County,153945,13021,GA,"BIBB COUNTY, GA",13021,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,BIBB,264936456.41816896,"BIBB COUNTY, GA",2015
13,23,Georgia,Bleckley County,12714,13023,GA,"BLECKLEY COUNTY, GA",13023,,,,GA,BLECKLEY,23400724.298396,"BLECKLEY COUNTY, GA",2015
13,25,Georgia,Brantley County,18437,13025,GA,"BRANTLEY COUNTY, GA",13025,,,,GA,BRANTLEY,13853137.9744835,"BRANTLEY COUNTY, GA",2015
13,27,Georgia,Brooks County,15670,13027,GA,"BROOKS COUNTY, GA",13027,,,,GA,BROOKS,10091073.330121,"BROOKS COUNTY, GA",2015
13,29,Georgia,Bryan County,34792,13029,GA,"BRYAN COUNTY, GA",13029,,,,GA,BRYAN,54334212.82880999,"BRYAN COUNTY, GA",2015
13,31,Georgia,Bulloch County,73116,13031,GA,"BULLOCH COUNTY, GA",13031,,,,GA,BULLOCH,78356649.202485,"BULLOCH COUNTY, GA",2015
13,33,Georgia,Burke County,22632,13033,GA,"BURKE COUNTY, GA",13033,,,,GA,BURKE,13002318.015119,"BURKE COUNTY, GA",2015
13,35,Georgia,Butts County,23520,13035,GA,"BUTTS COUNTY, GA",13035,,,,GA,BUTTS,51587540.931822,"BUTTS COUNTY, GA",2015
13,37,Georgia,Calhoun County,6534,13037,GA,"CALHOUN COUNTY, GA",13037,,,,GA,CALHOUN,1584579.8608139995,"CALHOUN COUNTY, GA",2015
13,39,Georgia,Camden County,52439,13039,GA,"CAMDEN COUNTY, GA",13039,,,,GA,CAMDEN,52980079.289327994,"CAMDEN COUNTY, GA",2015
13,43,Georgia,Candler County,10873,13043,GA,"CANDLER COUNTY, GA",13043,,,,GA,CANDLER,20744886.159419,"CANDLER COUNTY, GA",2015
13,45,Georgia,Carroll County,114461,13045,GA,"CARROLL COUNTY, GA",13045,18.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CARROLL,181006337.972271,"CARROLL COUNTY, GA",2015
13,47,Georgia,Catoosa County,65778,13047,GA,"CATOOSA COUNTY, GA",13047,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CATOOSA,396395700.1446281,"CATOOSA COUNTY, GA",2015
13,49,Georgia,Charlton County,13239,13049,GA,"CHARLTON COUNTY, GA",13049,,,,GA,CHARLTON,7690470.612961,"CHARLTON COUNTY, GA",2015
13,51,Georgia,Chatham County,285959,13051,GA,"CHATHAM COUNTY, GA",13051,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHATHAM,1901699402.6259267,"CHATHAM COUNTY, GA",2015
13,53,Georgia,Chattahoochee County,11042,13053,GA,"CHATTAHOOCHEE COUNTY, GA",13053,,,,,,,,2015
13,55,Georgia,Chattooga County,24905,13055,GA,"CHATTOOGA COUNTY, GA",13055,,,,GA,CHATTOOGA,22544165.076278,"CHATTOOGA COUNTY, GA",2015
13,57,Georgia,Cherokee County,235329,13057,GA,"CHEROKEE COUNTY, GA",13057,50.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHEROKEE,209526190.252428,"CHEROKEE COUNTY, GA",2015
13,59,Georgia,Clarke County,123561,13059,GA,"CLARKE COUNTY, GA",13059,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,61,Georgia,Clay County,3077,13061,GA,"CLAY COUNTY, GA",13061,,,,GA,CLAY,508076.4062375,"CLAY COUNTY, GA",2015
13,63,Georgia,Clayton County,272720,13063,GA,"CLAYTON COUNTY, GA",13063,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,65,Georgia,Clinch County,6826,13065,GA,"CLINCH COUNTY, GA",13065,,,,GA,CLINCH,8270211.094266,"CLINCH COUNTY, GA",2015
13,67,Georgia,Cobb County,739052,13067,GA,"COBB COUNTY, GA",13067,100.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,69,Georgia,Coffee County,42987,13069,GA,"COFFEE COUNTY, GA",13069,,,,GA,COFFEE,85918993.74847999,"COFFEE COUNTY, GA",2015
13,71,Georgia,Colquitt County,45466,13071,GA,"COLQUITT COUNTY, GA",13071,,,,GA,COLQUITT,29455348.677523,"COLQUITT COUNTY, GA",2015
13,73,Georgia,Columbia County,143837,13073,GA,"COLUMBIA COUNTY, GA",13073,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,75,Georgia,Cook County,17070,13075,GA,"COOK COUNTY, GA",13075,,,,GA,COOK,11342643.363687,"COOK COUNTY, GA",2015
13,77,Georgia,Coweta County,138145,13077,GA,"COWETA COUNTY, GA",13077,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,COWETA,147943994.56323358,"COWETA COUNTY, GA",2015
13,79,Georgia,Crawford County,12354,13079,GA,"CRAWFORD COUNTY, GA",13079,,,,GA,CRAWFORD,3947487.984124999,"CRAWFORD COUNTY, GA",2015
13,81,Georgia,Crisp County,22959,13081,GA,"CRISP COUNTY, GA",13081,,,,GA,CRISP,30961084.405494995,"CRISP COUNTY, GA",2015
13,83,Georgia,Dade County,16162,13083,GA,"DADE COUNTY, GA",13083,,,,GA,DADE,111143541.61522602,"DADE COUNTY, GA",2015
13,85,Georgia,Dawson County,23369,13085,GA,"DAWSON COUNTY, GA",13085,,,,,,,,2015
13,87,Georgia,Decatur County,27049,13087,GA,"DECATUR COUNTY, GA",13087,,,,GA,DECATUR,34121906.635759994,"DECATUR COUNTY, GA",2015
13,89,Georgia,DeKalb County,734434,13089,GA,"DEKALB COUNTY, GA",13089,65.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,91,Georgia,Dodge County,21142,13091,GA,"DODGE COUNTY, GA",13091,,,,GA,DODGE,37679428.404567994,"DODGE COUNTY, GA",2015
13,93,Georgia,Dooly County,14034,13093,GA,"DOOLY COUNTY, GA",13093,,,,GA,DOOLY,3282596.047543,"DOOLY COUNTY, GA",2015
13,95,Georgia,Dougherty County,91513,13095,GA,"DOUGHERTY COUNTY, GA",13095,,,,GA,DOUGHERTY,103111287.38708,"DOUGHERTY COUNTY, GA",2015
13,97,Georgia,Douglas County,140173,13097,GA,"DOUGLAS COUNTY, GA",13097,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,DOUGLAS,156224714.43940797,"DOUGLAS COUNTY, GA",2015
13,99,Georgia,Early County,10462,13099,GA,"EARLY COUNTY, GA",13099,,,,GA,EARLY,5858174.5785489995,"EARLY COUNTY, GA",2015
13,101,Georgia,Echols County,4030,13101,GA,"ECHOLS COUNTY, GA",13101,,,,,,,,2015
13,103,Georgia,Effingham County,57076,13103,GA,"EFFINGHAM COUNTY, GA",13103,,,,GA,EFFINGHAM,56056773.62660399,"EFFINGHAM COUNTY, GA",2015
13,105,Georgia,Elbert County,19302,13105,GA,"ELBERT COUNTY, GA",13105,,,,GA,ELBERT,43910721.406008,"ELBERT COUNTY, GA",2015
13,107,Georgia,Emanuel County,22471,13107,GA,"EMANUEL COUNTY, GA",13107,,,,GA,EMANUEL,29806012.813038997,"EMANUEL COUNTY, GA",2015
13,109,Georgia,Evans County,10690,13109,GA,"EVANS COUNTY, GA",13109,,,,GA,EVANS,15609979.229257,"EVANS COUNTY, GA",2015
13,111,Georgia,Fannin County,24442,13111,GA,"FANNIN COUNTY, GA",13111,,,,GA,FANNIN,34811324.072844,"FANNIN COUNTY, GA",2015
13,113,Georgia,Fayette County,110141,13113,GA,"FAYETTE COUNTY, GA",13113,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,FAYETTE,107014434.55147898,"FAYETTE COUNTY, GA",2015
13,115,Georgia,Floyd County,96186,13115,GA,"FLOYD COUNTY, GA",13115,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,117,Georgia,Forsyth County,211250,13117,GA,"FORSYTH COUNTY, GA",13117,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,119,Georgia,Franklin County,22267,13119,GA,"FRANKLIN COUNTY, GA",13119,,,,GA,FRANKLIN,34963878.26868,"FRANKLIN COUNTY, GA",2015
13,121,Georgia,Fulton County,1005127,13121,GA,"FULTON COUNTY, GA",13121,139.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,123,Georgia,Gilmer County,29514,13123,GA,"GILMER COUNTY, GA",13123,,,,GA,GILMER,47448839.433106,"GILMER COUNTY, GA",2015
13,125,Georgia,Glascock County,3020,13125,GA,"GLASCOCK COUNTY, GA",13125,,,,,,,,2015
13,127,Georgia,Glynn County,83311,13127,GA,"GLYNN COUNTY, GA",13127,,,,GA,GLYNN,108309596.074243,"GLYNN COUNTY, GA",2015
13,129,Georgia,Gordon County,56324,13129,GA,"GORDON COUNTY, GA",13129,,,,GA,GORDON,47425737.52059899,"GORDON COUNTY, GA",2015
13,131,Georgia,Grady County,25089,13131,GA,"GRADY COUNTY, GA",13131,,,,GA,GRADY,14521139.112122,"GRADY COUNTY, GA",2015
13,133,Georgia,Greene County,16617,13133,GA,"GREENE COUNTY, GA",13133,,,,GA,GREENE,24426650.911207,"GREENE COUNTY, GA",2015
13,135,Georgia,Gwinnett County,888494,13135,GA,"GWINNETT COUNTY, GA",13135,84.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,137,Georgia,Habersham County,43792,13137,GA,"HABERSHAM COUNTY, GA",13137,,,,GA,HABERSHAM,38235134.678174,"HABERSHAM COUNTY, GA",2015
13,139,Georgia,Hall County,192245,13139,GA,"HALL COUNTY, GA",13139,19.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,141,Georgia,Hancock County,8578,13141,GA,"HANCOCK COUNTY, GA",13141,,,,GA,HANCOCK,2473865.493488,"HANCOCK COUNTY, GA",2015
13,143,Georgia,Haralson County,28702,13143,GA,"HARALSON COUNTY, GA",13143,,,,GA,HARALSON,67561424.819948,"HARALSON COUNTY, GA",2015
13,145,Georgia,Harris County,33155,13145,GA,"HARRIS COUNTY, GA",13145,,,,GA,HARRIS,3388605.822239999,"HARRIS COUNTY, GA",2015
13,147,Georgia,Hart County,25410,13147,GA,"HART COUNTY, GA",13147,,,,GA,HART,19934795.811467,"HART COUNTY, GA",2015
13,149,Georgia,Heard County,11556,13149,GA,"HEARD COUNTY, GA",13149,,,,GA,HEARD,3184595.3691069996,"HEARD COUNTY, GA",2015
13,151,Georgia,Henry County,216414,13151,GA,"HENRY COUNTY, GA",13151,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,HENRY,168746197.19048598,"HENRY COUNTY, GA",2015
13,153,Georgia,Houston County,149323,13153,GA,"HOUSTON COUNTY, GA",13153,,,,GA,HOUSTON,177574614.31391197,"HOUSTON COUNTY, GA",2015
13,155,Georgia,Irwin County,9135,13155,GA,"IRWIN COUNTY, GA",13155,,,,GA,IRWIN,4882801.985814,"IRWIN COUNTY, GA",2015
13,157,Georgia,Jackson County,63418,13157,GA,"JACKSON COUNTY, GA",13157,15.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,JACKSON,193469071.254917,"JACKSON COUNTY, GA",2015
13,159,Georgia,Jasper County,13683,13159,GA,"JASPER COUNTY, GA",13159,,,,GA,JASPER,6222453.723861,"JASPER COUNTY, GA",2015
13,161,Georgia,Jeff Davis County,15013,13161,GA,"JEFF DAVIS COUNTY, GA",13161,,,,GA,JEFF DAVIS,28362638.013605,"JEFF DAVIS COUNTY, GA",2015
13,163,Georgia,Jefferson County,15917,13163,GA,"JEFFERSON COUNTY, GA",13163,,,,GA,JEFFERSON,12015345.865655448,"JEFFERSON COUNTY, GA",2015
13,165,Georgia,Jenkins County,8899,13165,GA,"JENKINS COUNTY, GA",13165,,,,GA,JENKINS,14624544.474607,"JENKINS COUNTY, GA",2015
13,167,Georgia,Johnson County,9708,13167,GA,"JOHNSON COUNTY, GA",13167,,,,GA,JOHNSON,7782071.278067499,"JOHNSON COUNTY, GA",2015
13,169,Georgia,Jones County,28441,13169,GA,"JONES COUNTY, GA",13169,,,,GA,JONES,20873065.705126,"JONES COUNTY, GA",2015
13,171,Georgia,Lamar County,18236,13171,GA,"LAMAR COUNTY, GA",13171,,,,GA,LAMAR,13926455.908616,"LAMAR COUNTY, GA",2015
13,173,Georgia,Lanier County,10269,13173,GA,"LANIER COUNTY, GA",13173,,,,GA,LANIER,7376992.637183999,"LANIER COUNTY, GA",2015
13,175,Georgia,Laurens County,47486,13175,GA,"LAURENS COUNTY, GA",13175,,,,GA,LAURENS,117286129.473055,"LAURENS COUNTY, GA",2015
13,177,Georgia,Lee County,29173,13177,GA,"LEE COUNTY, GA",13177,,,,GA,LEE,11830099.015916,"LEE COUNTY, GA",2015
13,179,Georgia,Liberty County,61611,13179,GA,"LIBERTY COUNTY, GA",13179,,,,GA,LIBERTY,45761030.34768649,"LIBERTY COUNTY, GA",2015
13,181,Georgia,Lincoln County,7722,13181,GA,"LINCOLN COUNTY, GA",13181,,,,GA,LINCOLN,7098525.744465,"LINCOLN COUNTY, GA",2015
13,183,Georgia,Long County,17658,13183,GA,"LONG COUNTY, GA",13183,,,,GA,LONG,3345489.4010799997,"LONG COUNTY, GA",2015
13,185,Georgia,Lowndes County,113342,13185,GA,"LOWNDES COUNTY, GA",13185,,,,,,,,2015
13,187,Georgia,Lumpkin County,31285,13187,GA,"LUMPKIN COUNTY, GA",13187,,,,GA,LUMPKIN,19567713.236328997,"LUMPKIN COUNTY, GA",2015
13,189,Georgia,McDuffie County,21462,13189,GA,"MCDUFFIE COUNTY, GA",13189,,,,GA,MCDUFFIE,25816396.062166996,"MCDUFFIE COUNTY, GA",2015
13,191,Georgia,McIntosh County,14031,13191,GA,"MCINTOSH COUNTY, GA",13191,,,,GA,MCINTOSH,12501020.777196,"MCINTOSH COUNTY, GA",2015
13,193,Georgia,Macon County,13688,13193,GA,"MACON COUNTY, GA",13193,,,,GA,MACON,10745127.0036205,"MACON COUNTY, GA",2015
13,195,Georgia,Madison County,28419,13195,GA,"MADISON COUNTY, GA",13195,,,,GA,MADISON,30864416.088772997,"MADISON COUNTY, GA",2015
13,197,Georgia,Marion County,8558,13197,GA,"MARION COUNTY, GA",13197,,,,GA,MARION,476347.98517700005,"MARION COUNTY, GA",2015
13,199,Georgia,Meriwether County,21173,13199,GA,"MERIWETHER COUNTY, GA",13199,,,,GA,MERIWETHER,12746019.763077,"MERIWETHER COUNTY, GA",2015
13,201,Georgia,Miller County,5848,13201,GA,"MILLER COUNTY, GA",13201,,,,GA,MILLER,5084954.977267999,"MILLER COUNTY, GA",2015
13,205,Georgia,Mitchell County,22449,13205,GA,"MITCHELL COUNTY, GA",13205,,,,GA,MITCHELL,14754600.926966049,"MITCHELL COUNTY, GA",2015
13,207,Georgia,Monroe County,26708,13207,GA,"MONROE COUNTY, GA",13207,,,,GA,MONROE,14276799.725217,"MONROE COUNTY, GA",2015
13,209,Georgia,Montgomery County,8942,13209,GA,"MONTGOMERY COUNTY, GA",13209,,,,GA,MONTGOMERY,3320212.9670009995,"MONTGOMERY COUNTY, GA",2015
13,211,Georgia,Morgan County,17948,13211,GA,"MORGAN COUNTY, GA",13211,,,,GA,MORGAN,13766476.158377,"MORGAN COUNTY, GA",2015
13,213,Georgia,Murray County,39430,13213,GA,"MURRAY COUNTY, GA",13213,,,,GA,MURRAY,32841167.69335,"MURRAY COUNTY, GA",2015
13,215,Georgia,Muscogee County,198702,13215,GA,"MUSCOGEE COUNTY, GA",13215,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2015
13,217,Georgia,Newton County,104884,13217,GA,"NEWTON COUNTY, GA",13217,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,NEWTON,61114837.93199299,"NEWTON COUNTY, GA",2015
13,219,Georgia,Oconee County,35853,13219,GA,"OCONEE COUNTY, GA",13219,,,,GA,OCONEE,17773963.627042,"OCONEE COUNTY, GA",2015
13,221,Georgia,Oglethorpe County,14732,13221,GA,"OGLETHORPE COUNTY, GA",13221,,,,GA,OGLETHORPE,6643209.120491,"OGLETHORPE COUNTY, GA",2015
13,223,Georgia,Paulding County,151649,13223,GA,"PAULDING COUNTY, GA",13223,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,PAULDING,98916672.575306,"PAULDING COUNTY, GA",2015
13,225,Georgia,Peach County,26970,13225,GA,"PEACH COUNTY, GA",13225,,,,GA,PEACH,17362826.216216996,"PEACH COUNTY, GA",2015
13,227,Georgia,Pickens County,30136,13227,GA,"PICKENS COUNTY, GA",13227,,,,GA,PICKENS,37452583.36103,"PICKENS COUNTY, GA",2015
13,229,Georgia,Pierce County,19094,13229,GA,"PIERCE COUNTY, GA",13229,,,,GA,PIERCE,28771534.703935996,"PIERCE COUNTY, GA",2015
13,231,Georgia,Pike County,17925,13231,GA,"PIKE COUNTY, GA",13231,,,,GA,PIKE,4001021.273043999,"PIKE COUNTY, GA",2015
13,233,Georgia,Polk County,41207,13233,GA,"POLK COUNTY, GA",13233,,,,GA,POLK,49261033.213208,"POLK COUNTY, GA",2015
13,235,Georgia,Pulaski County,11395,13235,GA,"PULASKI COUNTY, GA",13235,,,,GA,PULASKI,25183104.436247,"PULASKI COUNTY, GA",2015
13,237,Georgia,Putnam County,21307,13237,GA,"PUTNAM COUNTY, GA",13237,,,,GA,PUTNAM,11780602.749066,"PUTNAM COUNTY, GA",2015
13,239,Georgia,Quitman County,2275,13239,GA,"QUITMAN COUNTY, GA",13239,,,,,,,,2015
