STATE,COUNTY,STNAME,CTYNAME,population,fips,STATE_ABBREV,merge_key,County Code,Deaths,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,BUYER_STATE,BUYER_COUNTY,TOTAL_MME,merge_on_arcos,Year,county_state,mortality_rate_per_100k
16,1,Idaho,Ada County,408862,16001,ID,"ADA COUNTY, ID",16001,28.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,ID,ADA,542918806.7701985,"ADA COUNTY, ID",2012,"Ada County, Idaho",6.8482764355699475
30,111,Montana,Yellowstone County,151635,30111,MT,"YELLOWSTONE COUNTY, MT",30111,,,,MT,YELLOWSTONE,193320404.26124448,"YELLOWSTONE COUNTY, MT",2012,"Yellowstone County, Montana",
37,1,North Carolina,Alamance County,153265,37001,NC,"ALAMANCE COUNTY, NC",37001,19.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,ALAMANCE,139221136.8331245,"ALAMANCE COUNTY, NC",2012,"Alamance County, North Carolina",12.396829021629204
37,35,North Carolina,Catawba County,154693,37035,NC,"CATAWBA COUNTY, NC",37035,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,CATAWBA,312894011.84416723,"CATAWBA COUNTY, NC",2012,"Catawba County, North Carolina",14.221716561188936
37,51,North Carolina,Cumberland County,329985,37051,NC,"CUMBERLAND COUNTY, NC",37051,40.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,CUMBERLAND,459424820.3504275,"CUMBERLAND COUNTY, NC",2012,"Cumberland County, North Carolina",12.121763110444414
37,57,North Carolina,Davidson County,163040,37057,NC,"DAVIDSON COUNTY, NC",37057,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,DAVIDSON,183388013.0097495,"DAVIDSON COUNTY, NC",2012,"Davidson County, North Carolina",15.947006869479884
37,67,North Carolina,Forsyth County,357598,37067,NC,"FORSYTH COUNTY, NC",37067,39.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,FORSYTH,456857749.2506113,"FORSYTH COUNTY, NC",2012,"Forsyth County, North Carolina",10.90610126454846
37,71,North Carolina,Gaston County,207903,37071,NC,"GASTON COUNTY, NC",37071,41.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,GASTON,304785333.857171,"GASTON COUNTY, NC",2012,"Gaston County, North Carolina",19.720735150526927
37,97,North Carolina,Iredell County,162670,37097,NC,"IREDELL COUNTY, NC",37097,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,IREDELL,280273128.04352325,"IREDELL COUNTY, NC",2012,"Iredell County, North Carolina",14.753796028769901
37,101,North Carolina,Johnston County,174383,37101,NC,"JOHNSTON COUNTY, NC",37101,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,JOHNSTON,133095352.8741585,"JOHNSTON COUNTY, NC",2012,"Johnston County, North Carolina",9.175206298779123
37,179,North Carolina,Union County,208069,37179,NC,"UNION COUNTY, NC",37179,,,,NC,UNION,151275066.9192135,"UNION COUNTY, NC",2012,"Union County, North Carolina",
41,29,Oregon,Jackson County,205852,41029,OR,"JACKSON COUNTY, OR",41029,30.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,JACKSON,466064744.2237772,"JACKSON COUNTY, OR",2012,"Jackson County, Oregon",14.573577133085907
41,39,Oregon,Lane County,355075,41039,OR,"LANE COUNTY, OR",41039,34.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,LANE,573768980.745932,"LANE COUNTY, OR",2012,"Lane County, Oregon",9.575441808068717
41,47,Oregon,Marion County,319867,41047,OR,"MARION COUNTY, OR",41047,30.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,MARION,333390475.2567365,"MARION COUNTY, OR",2012,"Marion County, Oregon",9.378898104524692
45,3,South Carolina,Aiken County,162922,45003,SC,"AIKEN COUNTY, SC",45003,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,AIKEN,154661651.5820095,"AIKEN COUNTY, SC",2012,"Aiken County, South Carolina",15.958556855427751
45,13,South Carolina,Beaufort County,167415,45013,SC,"BEAUFORT COUNTY, SC",45013,,,,SC,BEAUFORT,121533415.29652125,"BEAUFORT COUNTY, SC",2012,"Beaufort County, South Carolina",
45,15,South Carolina,Berkeley County,189603,45015,SC,"BERKELEY COUNTY, SC",45015,19.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,BERKELEY,134743355.71417275,"BERKELEY COUNTY, SC",2012,"Berkeley County, South Carolina",10.020938487260223
45,51,South Carolina,Horry County,281286,45051,SC,"HORRY COUNTY, SC",45051,31.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,HORRY,454353522.68181247,"HORRY COUNTY, SC",2012,"Horry County, South Carolina",11.020811558342754
45,91,South Carolina,York County,234059,45091,SC,"YORK COUNTY, SC",45091,28.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,YORK,166831477.72523674,"YORK COUNTY, SC",2012,"York County, South Carolina",11.962795705356342
47,125,Tennessee,Montgomery County,184782,47125,TN,"MONTGOMERY COUNTY, TN",47125,23.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,MONTGOMERY,200051974.00922823,"MONTGOMERY COUNTY, TN",2012,"Montgomery County, Tennessee",12.447099825740603
47,165,Tennessee,Sumner County,165967,47165,TN,"SUMNER COUNTY, TN",47165,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,SUMNER,197317840.06955525,"SUMNER COUNTY, TN",2012,"Sumner County, Tennessee",8.435411858984015
53,5,Washington,Benton County,182373,53005,WA,"BENTON COUNTY, WA",53005,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,BENTON,191748571.7321955,"BENTON COUNTY, WA",2012,"Benton County, Washington",8.773228493252839
53,35,Washington,Kitsap County,254339,53035,WA,"KITSAP COUNTY, WA",53035,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,KITSAP,247341826.4543915,"KITSAP COUNTY, WA",2012,"Kitsap County, Washington",7.863520734138296
53,67,Washington,Thurston County,258527,53067,WA,"THURSTON COUNTY, WA",53067,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,THURSTON,236424467.2823945,"THURSTON COUNTY, WA",2012,"Thurston County, Washington",9.67016984686319
53,73,Washington,Whatcom County,204863,53073,WA,"WHATCOM COUNTY, WA",53073,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,WHATCOM,196088811.1955185,"WHATCOM COUNTY, WA",2012,"Whatcom County, Washington",6.345704202320576
53,77,Washington,Yakima County,246127,53077,WA,"YAKIMA COUNTY, WA",53077,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,YAKIMA,202421253.719777,"YAKIMA COUNTY, WA",2012,"Yakima County, Washington",10.157357786833627
6,7,California,Butte County,221641,6007,CA,"BUTTE COUNTY, CA",6007,,,,CA,BUTTE,490077575.4384725,"BUTTE COUNTY, CA",2013,"Butte County, California",
6,17,California,El Dorado County,181481,6017,CA,"EL DORADO COUNTY, CA",6017,,,,CA,EL DORADO,179043059.4110115,"EL DORADO COUNTY, CA",2013,"El Dorado County, California",
6,19,California,Fresno County,951514,6019,CA,"FRESNO COUNTY, CA",6019,,,,CA,FRESNO,838871198.3256173,"FRESNO COUNTY, CA",2013,"Fresno County, California",
6,25,California,Imperial County,176438,6025,CA,"IMPERIAL COUNTY, CA",6025,,,,CA,IMPERIAL,113963335.501964,"IMPERIAL COUNTY, CA",2013,"Imperial County, California",
6,29,California,Kern County,862000,6029,CA,"KERN COUNTY, CA",6029,,,,CA,KERN,705163115.100148,"KERN COUNTY, CA",2013,"Kern County, California",
6,39,California,Madera County,151370,6039,CA,"MADERA COUNTY, CA",6039,,,,CA,MADERA,86472155.1830185,"MADERA COUNTY, CA",2013,"Madera County, California",
6,47,California,Merced County,262026,6047,CA,"MERCED COUNTY, CA",6047,,,,CA,MERCED,196386874.888103,"MERCED COUNTY, CA",2013,"Merced County, California",
6,53,California,Monterey County,426712,6053,CA,"MONTEREY COUNTY, CA",6053,,,,CA,MONTEREY,338426965.648924,"MONTEREY COUNTY, CA",2013,"Monterey County, California",
6,61,California,Placer County,365398,6061,CA,"PLACER COUNTY, CA",6061,,,,CA,PLACER,541233234.7700095,"PLACER COUNTY, CA",2013,"Placer County, California",
6,83,California,Santa Barbara County,434601,6083,CA,"SANTA BARBARA COUNTY, CA",6083,,,,CA,SANTA BARBARA,579859581.715811,"SANTA BARBARA COUNTY, CA",2013,"Santa Barbara County, California",
6,87,California,Santa Cruz County,268816,6087,CA,"SANTA CRUZ COUNTY, CA",6087,,,,CA,SANTA CRUZ,276283670.1204165,"SANTA CRUZ COUNTY, CA",2013,"Santa Cruz County, California",
6,97,California,Sonoma County,494073,6097,CA,"SONOMA COUNTY, CA",6097,,,,CA,SONOMA,662205121.149968,"SONOMA COUNTY, CA",2013,"Sonoma County, California",
8,101,Colorado,Pueblo County,161033,8101,CO,"PUEBLO COUNTY, CO",8101,,,,CO,PUEBLO,315219439.7923027,"PUEBLO COUNTY, CO",2013,"Pueblo County, Colorado",
12,5,Florida,Bay County,174596,12005,FL,"BAY COUNTY, FL",12005,19.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,BAY,240823943.8750515,"BAY COUNTY, FL",2013,"Bay County, Florida",10.882265343994135
12,9,Florida,Brevard County,550255,12009,FL,"BREVARD COUNTY, FL",12009,82.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,BREVARD,932319905.707325,"BREVARD COUNTY, FL",2013,"Brevard County, Florida",14.90218171574997
12,15,Florida,Charlotte County,164671,12015,FL,"CHARLOTTE COUNTY, FL",12015,,,,FL,CHARLOTTE,207836103.9858245,"CHARLOTTE COUNTY, FL",2013,"Charlotte County, Florida",
12,19,Florida,Clay County,195657,12019,FL,"CLAY COUNTY, FL",12019,31.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,CLAY,291168462.4725015,"CLAY COUNTY, FL",2013,"Clay County, Florida",15.84405362445504
12,21,Florida,Collier County,338987,12021,FL,"COLLIER COUNTY, FL",12021,29.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,COLLIER,349130946.5544477,"COLLIER COUNTY, FL",2013,"Collier County, Florida",8.554900335411093
12,33,Florida,Escambia County,306694,12033,FL,"ESCAMBIA COUNTY, FL",12033,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,ESCAMBIA,466260734.77616847,"ESCAMBIA COUNTY, FL",2013,"Escambia County, Florida",5.542984212276732
12,69,Florida,Lake County,307973,12069,FL,"LAKE COUNTY, FL",12069,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,LAKE,343027100.87590075,"LAKE COUNTY, FL",2013,"Lake County, Florida",7.1434833573072964
12,81,Florida,Manatee County,341855,12081,FL,"MANATEE COUNTY, FL",12081,50.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MANATEE,562559243.3081989,"MANATEE COUNTY, FL",2013,"Manatee County, Florida",14.626084158488249
12,85,Florida,Martin County,151126,12085,FL,"MARTIN COUNTY, FL",12085,18.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MARTIN,181287326.49188095,"MARTIN COUNTY, FL",2013,"Martin County, Florida",11.910591162341358
12,91,Florida,Okaloosa County,192688,12091,FL,"OKALOOSA COUNTY, FL",12091,,,,FL,OKALOOSA,234254336.5736855,"OKALOOSA COUNTY, FL",2013,"Okaloosa County, Florida",
12,97,Florida,Osceola County,299238,12097,FL,"OSCEOLA COUNTY, FL",12097,27.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,OSCEOLA,231006773.16124,"OSCEOLA COUNTY, FL",2013,"Osceola County, Florida",9.022918212259139
12,101,Florida,Pasco County,474352,12101,FL,"PASCO COUNTY, FL",12101,82.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,PASCO,776059327.9635415,"PASCO COUNTY, FL",2013,"Pasco County, Florida",17.286740648294938
12,113,Florida,Santa Rosa County,160392,12113,FL,"SANTA ROSA COUNTY, FL",12113,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SANTA ROSA,172615163.19355175,"SANTA ROSA COUNTY, FL",2013,"Santa Rosa County, Florida",6.8581974163299915
12,115,Florida,Sarasota County,389941,12115,FL,"SARASOTA COUNTY, FL",12115,47.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SARASOTA,645121796.1314025,"SARASOTA COUNTY, FL",2013,"Sarasota County, Florida",12.053105469801842
12,117,Florida,Seminole County,435503,12117,FL,"SEMINOLE COUNTY, FL",12117,45.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SEMINOLE,422476029.272292,"SEMINOLE COUNTY, FL",2013,"Seminole County, Florida",10.332879452035922
13,21,Georgia,Bibb County,155031,13021,GA,"BIBB COUNTY, GA",13021,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,BIBB,281432040.0456935,"BIBB COUNTY, GA",2013,"Bibb County, Georgia",9.030451974121306
13,51,Georgia,Chatham County,277650,13051,GA,"CHATHAM COUNTY, GA",13051,28.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHATHAM,2691749423.2452297,"CHATHAM COUNTY, GA",2013,"Chatham County, Georgia",10.084638933909599
13,57,Georgia,Cherokee County,224314,13057,GA,"CHEROKEE COUNTY, GA",13057,28.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHEROKEE,178136147.83806774,"CHEROKEE COUNTY, GA",2013,"Cherokee County, Georgia",12.482502206728068
16,1,Idaho,Ada County,415951,16001,ID,"ADA COUNTY, ID",16001,43.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,ID,ADA,549380310.807165,"ADA COUNTY, ID",2013,"Ada County, Idaho",10.337756129928765
28,47,Mississippi,Harrison County,196134,28047,MS,"HARRISON COUNTY, MS",28047,44.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,MS,HARRISON,359548884.3140497,"HARRISON COUNTY, MS",2013,"Harrison County, Mississippi",22.433642305770544
30,111,Montana,Yellowstone County,153775,30111,MT,"YELLOWSTONE COUNTY, MT",30111,,,,MT,YELLOWSTONE,195158266.176638,"YELLOWSTONE COUNTY, MT",2013,"Yellowstone County, Montana",
37,1,North Carolina,Alamance County,154162,37001,NC,"ALAMANCE COUNTY, NC",37001,15.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,ALAMANCE,139506013.2649495,"ALAMANCE COUNTY, NC",2013,"Alamance County, North Carolina",9.730024260193822
37,21,North Carolina,Buncombe County,246807,37021,NC,"BUNCOMBE COUNTY, NC",37021,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,BUNCOMBE,837758917.952623,"BUNCOMBE COUNTY, NC",2013,"Buncombe County, North Carolina",4.86209872491461
37,35,North Carolina,Catawba County,154965,37035,NC,"CATAWBA COUNTY, NC",37035,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,CATAWBA,330725995.93447196,"CATAWBA COUNTY, NC",2013,"Catawba County, North Carolina",10.970219081728132
37,51,North Carolina,Cumberland County,332997,37051,NC,"CUMBERLAND COUNTY, NC",37051,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,CUMBERLAND,461291788.2483493,"CUMBERLAND COUNTY, NC",2013,"Cumberland County, North Carolina",9.609696183449099
37,57,North Carolina,Davidson County,163295,37057,NC,"DAVIDSON COUNTY, NC",37057,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,DAVIDSON,198094392.93856,"DAVIDSON COUNTY, NC",2013,"Davidson County, North Carolina",19.59643589822101
37,67,North Carolina,Forsyth County,360594,37067,NC,"FORSYTH COUNTY, NC",37067,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,FORSYTH,479787623.61308527,"FORSYTH COUNTY, NC",2013,"Forsyth County, North Carolina",8.874246382357997
37,71,North Carolina,Gaston County,209212,37071,NC,"GASTON COUNTY, NC",37071,42.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,GASTON,328630668.067054,"GASTON COUNTY, NC",2013,"Gaston County, North Carolina",20.075330286981625
37,97,North Carolina,Iredell County,164582,37097,NC,"IREDELL COUNTY, NC",37097,21.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,IREDELL,307625406.1984765,"IREDELL COUNTY, NC",2013,"Iredell County, North Carolina",12.759597039773487
37,101,North Carolina,Johnston County,177227,37101,NC,"JOHNSTON COUNTY, NC",37101,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,JOHNSTON,143471841.988882,"JOHNSTON COUNTY, NC",2013,"Johnston County, North Carolina",9.592217890050613
37,179,North Carolina,Union County,212200,37179,NC,"UNION COUNTY, NC",37179,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,NC,UNION,166177321.700902,"UNION COUNTY, NC",2013,"Union County, North Carolina",8.011310084825636
41,17,Oregon,Deschutes County,165299,41017,OR,"DESCHUTES COUNTY, OR",41017,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,DESCHUTES,144099231.24964648,"DESCHUTES COUNTY, OR",2013,"Deschutes County, Oregon",7.86453638558007
41,29,Oregon,Jackson County,207179,41029,OR,"JACKSON COUNTY, OR",41029,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,JACKSON,454442148.3567435,"JACKSON COUNTY, OR",2013,"Jackson County, Oregon",9.653488046568427
41,39,Oregon,Lane County,355481,41039,OR,"LANE COUNTY, OR",41039,41.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,LANE,553864306.2688144,"LANE COUNTY, OR",2013,"Lane County, Oregon",11.533668466106487
41,47,Oregon,Marion County,321471,41047,OR,"MARION COUNTY, OR",41047,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,MARION,320954394.1951825,"MARION COUNTY, OR",2013,"Marion County, Oregon",3.7328405983743482
41,67,Oregon,Washington County,555264,41067,OR,"WASHINGTON COUNTY, OR",41067,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,OR,WASHINGTON,494697497.1558035,"WASHINGTON COUNTY, OR",2013,"Washington County, Oregon",5.763024435223605
45,3,South Carolina,Aiken County,163702,45003,SC,"AIKEN COUNTY, SC",45003,27.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,AIKEN,156339104.4090835,"AIKEN COUNTY, SC",2013,"Aiken County, South Carolina",16.493384320289305
45,13,South Carolina,Beaufort County,170962,45013,SC,"BEAUFORT COUNTY, SC",45013,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,BEAUFORT,123459124.695649,"BEAUFORT COUNTY, SC",2013,"Beaufort County, South Carolina",6.434178355424013
45,15,South Carolina,Berkeley County,194031,45015,SC,"BERKELEY COUNTY, SC",45015,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,BERKELEY,130223348.50287224,"BERKELEY COUNTY, SC",2013,"Berkeley County, South Carolina",12.884539068499363
45,51,South Carolina,Horry County,288783,45051,SC,"HORRY COUNTY, SC",45051,33.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,SC,HORRY,458227906.7822975,"HORRY COUNTY, SC",2013,"Horry County, South Carolina",11.427265455376528
47,125,Tennessee,Montgomery County,184252,47125,TN,"MONTGOMERY COUNTY, TN",47125,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,MONTGOMERY,204899454.7170025,"MONTGOMERY COUNTY, TN",2013,"Montgomery County, Tennessee",11.940168899116427
47,165,Tennessee,Sumner County,168754,47165,TN,"SUMNER COUNTY, TN",47165,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,SUMNER,210730151.389009,"SUMNER COUNTY, TN",2013,"Sumner County, Tennessee",11.851570925726206
47,187,Tennessee,Williamson County,199143,47187,TN,"WILLIAMSON COUNTY, TN",47187,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,TN,WILLIAMSON,182635865.08418548,"WILLIAMSON COUNTY, TN",2013,"Williamson County, Tennessee",6.527972361569324
53,5,Washington,Benton County,184318,53005,WA,"BENTON COUNTY, WA",53005,18.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,BENTON,203425357.509175,"BENTON COUNTY, WA",2013,"Benton County, Washington",9.765730964962728
53,35,Washington,Kitsap County,252401,53035,WA,"KITSAP COUNTY, WA",53035,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,KITSAP,221924349.00396895,"KITSAP COUNTY, WA",2013,"Kitsap County, Washington",6.339119100162043
53,67,Washington,Thurston County,261852,53067,WA,"THURSTON COUNTY, WA",53067,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,THURSTON,241594882.6283705,"THURSTON COUNTY, WA",2013,"Thurston County, Washington",9.547377908131311
53,73,Washington,Whatcom County,206073,53073,WA,"WHATCOM COUNTY, WA",53073,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,WHATCOM,223386478.7066375,"WHATCOM COUNTY, WA",2013,"Whatcom County, Washington",6.308444095053694
53,77,Washington,Yakima County,246485,53077,WA,"YAKIMA COUNTY, WA",53077,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,WA,YAKIMA,202856703.528753,"YAKIMA COUNTY, WA",2013,"Yakima County, Washington",5.6798588149380285
6,7,California,Butte County,223516,6007,CA,"BUTTE COUNTY, CA",6007,,,,CA,BUTTE,468610239.9973915,"BUTTE COUNTY, CA",2014,"Butte County, California",
6,17,California,El Dorado County,183108,6017,CA,"EL DORADO COUNTY, CA",6017,,,,CA,EL DORADO,172447650.3225775,"EL DORADO COUNTY, CA",2014,"El Dorado County, California",
6,19,California,Fresno County,960567,6019,CA,"FRESNO COUNTY, CA",6019,,,,CA,FRESNO,814535091.873346,"FRESNO COUNTY, CA",2014,"Fresno County, California",
6,25,California,Imperial County,177974,6025,CA,"IMPERIAL COUNTY, CA",6025,,,,CA,IMPERIAL,111267707.661053,"IMPERIAL COUNTY, CA",2014,"Imperial County, California",
6,29,California,Kern County,869176,6029,CA,"KERN COUNTY, CA",6029,,,,CA,KERN,664366130.4964468,"KERN COUNTY, CA",2014,"Kern County, California",
6,39,California,Madera County,153456,6039,CA,"MADERA COUNTY, CA",6039,,,,CA,MADERA,83527090.0930045,"MADERA COUNTY, CA",2014,"Madera County, California",
6,47,California,Merced County,264419,6047,CA,"MERCED COUNTY, CA",6047,,,,CA,MERCED,203447608.43561,"MERCED COUNTY, CA",2014,"Merced County, California",
6,53,California,Monterey County,428475,6053,CA,"MONTEREY COUNTY, CA",6053,,,,CA,MONTEREY,306363088.6208285,"MONTEREY COUNTY, CA",2014,"Monterey County, California",
6,61,California,Placer County,369217,6061,CA,"PLACER COUNTY, CA",6061,,,,CA,PLACER,520348779.0361085,"PLACER COUNTY, CA",2014,"Placer County, California",
6,83,California,Santa Barbara County,439045,6083,CA,"SANTA BARBARA COUNTY, CA",6083,,,,CA,SANTA BARBARA,372039257.42973,"SANTA BARBARA COUNTY, CA",2014,"Santa Barbara County, California",
6,87,California,Santa Cruz County,270861,6087,CA,"SANTA CRUZ COUNTY, CA",6087,,,,CA,SANTA CRUZ,254575258.314519,"SANTA CRUZ COUNTY, CA",2014,"Santa Cruz County, California",
6,97,California,Sonoma County,498560,6097,CA,"SONOMA COUNTY, CA",6097,,,,CA,SONOMA,1055038325.2670923,"SONOMA COUNTY, CA",2014,"Sonoma County, California",
12,1,Florida,Alachua County,255456,12001,FL,"ALACHUA COUNTY, FL",12001,19.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,ALACHUA,448034128.0623205,"ALACHUA COUNTY, FL",2014,"Alachua County, Florida",7.437680070149067
12,5,Florida,Bay County,178289,12005,FL,"BAY COUNTY, FL",12005,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,BAY,267713443.826699,"BAY COUNTY, FL",2014,"Bay County, Florida",12.339516178788372
12,15,Florida,Charlotte County,168041,12015,FL,"CHARLOTTE COUNTY, FL",12015,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,CHARLOTTE,210314179.28796348,"CHARLOTTE COUNTY, FL",2014,"Charlotte County, Florida",7.141114370897578
12,19,Florida,Clay County,198570,12019,FL,"CLAY COUNTY, FL",12019,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,CLAY,272622543.8072265,"CLAY COUNTY, FL",2014,"Clay County, Florida",13.093619378556681
12,21,Florida,Collier County,347211,12021,FL,"COLLIER COUNTY, FL",12021,41.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,COLLIER,335593044.4356855,"COLLIER COUNTY, FL",2014,"Collier County, Florida",11.808381646894828
12,33,Florida,Escambia County,307960,12033,FL,"ESCAMBIA COUNTY, FL",12033,35.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,ESCAMBIA,501549630.5960635,"ESCAMBIA COUNTY, FL",2014,"Escambia County, Florida",11.36511235225354
12,69,Florida,Lake County,315340,12069,FL,"LAKE COUNTY, FL",12069,30.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,LAKE,361694646.66208297,"LAKE COUNTY, FL",2014,"Lake County, Florida",9.513540939937844
12,85,Florida,Martin County,153119,12085,FL,"MARTIN COUNTY, FL",12085,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MARTIN,168293266.087203,"MARTIN COUNTY, FL",2014,"Martin County, Florida",10.449389037284726
12,91,Florida,Okaloosa County,194615,12091,FL,"OKALOOSA COUNTY, FL",12091,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,OKALOOSA,247194187.1385515,"OKALOOSA COUNTY, FL",2014,"Okaloosa County, Florida",8.73519512884413
12,101,Florida,Pasco County,483399,12101,FL,"PASCO COUNTY, FL",12101,95.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,PASCO,727265411.241963,"PASCO COUNTY, FL",2014,"Pasco County, Florida",19.652502384158844
12,113,Florida,Santa Rosa County,162668,12113,FL,"SANTA ROSA COUNTY, FL",12113,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SANTA ROSA,177212294.689499,"SANTA ROSA COUNTY, FL",2014,"Santa Rosa County, Florida",7.9917377726412075
12,115,Florida,Sarasota County,396363,12115,FL,"SARASOTA COUNTY, FL",12115,39.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SARASOTA,660288685.149491,"SARASOTA COUNTY, FL",2014,"Sarasota County, Florida",9.83946533859114
13,21,Georgia,Bibb County,154329,13021,GA,"BIBB COUNTY, GA",13021,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,BIBB,271052601.107264,"BIBB COUNTY, GA",2014,"Bibb County, Georgia",7.127629933453854
13,51,Georgia,Chatham County,282201,13051,GA,"CHATHAM COUNTY, GA",13051,21.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHATHAM,2212589638.455534,"CHATHAM COUNTY, GA",2014,"Chatham County, Georgia",7.441504459587315
13,57,Georgia,Cherokee County,230167,13057,GA,"CHEROKEE COUNTY, GA",13057,35.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHEROKEE,194881919.198221,"CHEROKEE COUNTY, GA",2014,"Cherokee County, Georgia",15.206350171831758
13,151,Georgia,Henry County,212957,13151,GA,"HENRY COUNTY, GA",13151,25.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,HENRY,173383841.8753335,"HENRY COUNTY, GA",2014,"Henry County, Georgia",11.73945913963852
16,1,Idaho,Ada County,425471,16001,ID,"ADA COUNTY, ID",16001,50.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,ID,ADA,568006703.7424245,"ADA COUNTY, ID",2014,"Ada County, Idaho",11.751682253314561
