BUYER_STATE,BUYER_COUNTY,YEAR,TOTAL_MME,BUYER_BUS_ACT,unique_buyers
TN,SHELBY,2012,132953901072.76881,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSP/CLINIC FED,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,IMPORTER,M/O PHARMACY,MAINT & DETOX,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",6739
TN,SHELBY,2013,54141530154.27797,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSP/CLINIC FED,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,IMPORTER,M/O PHARMACY,MAINT & DETOX,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",6046
TN,SHELBY,2014,39942973880.16617,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSP/CLINIC FED,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,IMPORTER,M/O PHARMACY,MAINT & DETOX,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",5718
TN,SHELBY,2015,46450534218.20604,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MAINT & DETOX,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,RESEARCHER (II-V),RETAIL PHARMACY",1612
TN,SHELBY,2016,45457701306.35519,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MAINT & DETOX,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",1984
TN,SHELBY,2017,37079864448.469025,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSP/CLINIC FED,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,IMPORTER,M/O PHARMACY,MAINT & DETOX,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",1537
TN,SHELBY,2018,26184728060.149765,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSP/CLINIC FED,HOSP/CLINIC- MIL,HOSP/CLINIC-VA,HOSPITAL/CLINIC,M/O PHARMACY,MAINT & DETOX,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",1457
TN,SHELBY,2019,20611617166.164143,"ANALYTICAL LAB,CENTRAL FILL PHARMACY,CHAIN PHARMACY,DISTRIBUTOR,HOSP/CLINIC FED,HOSP/CLINIC-VA,HOSPITAL/CLINIC,IMPORTER,M/O PHARMACY,MAINT & DETOX,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",1668
TN,SMITH,2006,24886653.486637,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",297
TN,SMITH,2007,32299888.0980605,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",281
TN,SMITH,2008,36706932.4972606,"CENTRAL FILL PHARMACY,CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",294
TN,SMITH,2009,45243059.6816635,"CENTRAL FILL PHARMACY,CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",344
TN,SMITH,2010,53191808.5494375,"CENTRAL FILL PHARMACY,CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",347
TN,SMITH,2011,53542079.0745525,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",259
TN,SMITH,2012,54950552.072680496,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",256
TN,SMITH,2013,55798798.955618,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",208
TN,SMITH,2014,53681571.940303,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",214
TN,SMITH,2015,53627013.534392,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",55
TN,SMITH,2016,40155793.154947,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",70
TN,SMITH,2017,34236727.478063,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",51
TN,SMITH,2018,27976747.702012498,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",51
TN,SMITH,2019,22611334.1664535,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",63
TN,STEWART,2006,3329977.14924675,"MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",74
TN,STEWART,2007,4836772.3384468,"MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",73
TN,STEWART,2008,6467826.346632,RETAIL PHARMACY,63
TN,STEWART,2009,6723120.712444,RETAIL PHARMACY,65
TN,STEWART,2010,7776211.379171,"MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,RETAIL PHARMACY",69
TN,STEWART,2011,7268226.83383,"MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,RETAIL PHARMACY",69
TN,STEWART,2012,7370093.809256,"MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",70
TN,STEWART,2013,8943466.2321995,"MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",98
TN,STEWART,2014,10630540.581587,"MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",107
TN,STEWART,2015,15467974.176866999,"CHAIN PHARMACY,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",39
TN,STEWART,2016,12784355.649850998,"CHAIN PHARMACY,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",43
TN,STEWART,2017,11591309.121289,"MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",27
TN,STEWART,2018,11453009.009735,"MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",32
TN,STEWART,2019,7949316.235002999,"MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",35
TN,SULLIVAN,2006,256363259.02149203,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",2070
TN,SULLIVAN,2007,1646469592.9639926,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",2015
TN,SULLIVAN,2008,3299842932.6901073,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1698
TN,SULLIVAN,2009,3759476905.53172,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1787
TN,SULLIVAN,2010,3884575632.0685167,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1687
TN,SULLIVAN,2011,3183619999.87765,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,EXPORTER,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1649
TN,SULLIVAN,2012,2660781256.5968876,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY",1645
TN,SULLIVAN,2013,1557153322.8126607,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,RETAIL PHARMACY",1675
TN,SULLIVAN,2014,860293428.3297845,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",1566
TN,SULLIVAN,2015,938759147.5238969,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",462
TN,SULLIVAN,2016,618381409.4002889,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",562
TN,SULLIVAN,2017,611921718.5296078,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",445
TN,SULLIVAN,2018,701411509.082422,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",449
TN,SULLIVAN,2019,490507106.2526355,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MANUFACTURER,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",492
TN,SUMNER,2006,95244926.32041955,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1448
TN,SUMNER,2007,106028966.54632674,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1277
TN,SUMNER,2008,119607698.92135975,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1066
TN,SUMNER,2009,147967447.112822,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1172
TN,SUMNER,2010,175147301.41757074,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1160
TN,SUMNER,2011,187958772.5615215,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1092
TN,SUMNER,2012,197317840.06955525,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1310
TN,SUMNER,2013,210730151.389009,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1247
TN,SUMNER,2014,216732345.3910915,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",1116
TN,SUMNER,2015,210032259.03237098,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",317
TN,SUMNER,2016,214383342.5865875,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",434
TN,SUMNER,2017,215715381.92136797,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",333
TN,SUMNER,2018,219492441.56268898,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",335
TN,SUMNER,2019,193492988.56776297,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",341
TN,TIPTON,2006,20002359.4583286,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",490
TN,TIPTON,2007,25603774.54232215,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",501
TN,TIPTON,2008,28207012.04278655,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",397
TN,TIPTON,2009,34576429.54051125,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",404
TN,TIPTON,2010,39435737.45781825,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",445
TN,TIPTON,2011,43919879.5682935,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",409
TN,TIPTON,2012,45655844.1705835,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",496
TN,TIPTON,2013,42691472.7032295,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",427
TN,TIPTON,2014,43550187.137021996,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",420
TN,TIPTON,2015,50631998.11281499,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",107
TN,TIPTON,2016,52602664.66956999,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",154
TN,TIPTON,2017,54494981.3710265,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",110
TN,TIPTON,2018,161313709.617165,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",111
TN,TIPTON,2019,51944729.851156,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",132
TN,TROUSDALE,2006,3206495.985253,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",115
TN,TROUSDALE,2007,4067922.0373339998,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",151
TN,TROUSDALE,2008,5420165.017538,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",134
TN,TROUSDALE,2009,10191934.0059985,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",159
TN,TROUSDALE,2010,14182092.422908,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",160
TN,TROUSDALE,2011,18306636.3215715,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",131
TN,TROUSDALE,2012,20986461.299973,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",133
TN,TROUSDALE,2013,21761003.311008,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",132
TN,TROUSDALE,2014,21198795.833513997,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",135
TN,TROUSDALE,2015,20867611.087079998,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",31
TN,TROUSDALE,2016,17457284.766238,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",43
TN,TROUSDALE,2017,20059706.049585,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",31
TN,TROUSDALE,2018,25464938.16077,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",31
TN,TROUSDALE,2019,16678914.939195,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",31
TN,UNICOI,2006,14896033.306929499,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",331
TN,UNICOI,2007,19519258.5436755,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",287
TN,UNICOI,2008,22619228.426055,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",270
TN,UNICOI,2009,25123209.732874498,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",318
TN,UNICOI,2010,26756249.9474295,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",264
TN,UNICOI,2011,29841365.63046375,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",259
TN,UNICOI,2012,28542263.4110415,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",256
TN,UNICOI,2013,35751684.183171496,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",245
TN,UNICOI,2014,34590049.996567994,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",241
TN,UNICOI,2015,41370942.044443995,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",63
TN,UNICOI,2016,44073120.801414,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",81
TN,UNICOI,2017,43031506.49150249,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",66
TN,UNICOI,2018,40778437.986879,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",52
TN,UNICOI,2019,35741118.220522,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",57
TN,UNION,2006,24224092.46504,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",104
TN,UNION,2007,30809946.082195,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",110
TN,UNION,2008,33106995.543182,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",136
TN,UNION,2009,38433771.273267,"CHAIN PHARMACY,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",144
TN,UNION,2010,37166141.576868996,"CHAIN PHARMACY,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",170
TN,UNION,2011,48305057.552714,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",132
TN,UNION,2012,49320425.594171,"CHAIN PHARMACY,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",139
TN,UNION,2013,48770375.828289,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",137
TN,UNION,2014,44815841.496134,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",135
TN,UNION,2015,35911122.287662,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",34
TN,UNION,2016,27022466.647117,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",46
TN,UNION,2017,23503049.878982,"CHAIN PHARMACY,PRACTITIONER,RETAIL PHARMACY",33
TN,UNION,2018,22695371.475112997,"CHAIN PHARMACY,RETAIL PHARMACY",30
TN,UNION,2019,22870855.269511998,"CHAIN PHARMACY,RETAIL PHARMACY",34
TN,VAN BUREN,2007,368.275,MLP-AMBULANCE SERVICE,2
TN,VAN BUREN,2008,296.9375,MLP-AMBULANCE SERVICE,2
TN,VAN BUREN,2009,484.9375,MLP-AMBULANCE SERVICE,2
TN,VAN BUREN,2010,574357.372904,"MLP-AMBULANCE SERVICE,RETAIL PHARMACY",33
TN,VAN BUREN,2011,2087885.077551,"MLP-AMBULANCE SERVICE,RETAIL PHARMACY",35
TN,VAN BUREN,2012,2203360.321794,"MLP-AMBULANCE SERVICE,RETAIL PHARMACY",34
TN,VAN BUREN,2013,2685356.7238735002,"MLP-AMBULANCE SERVICE,RETAIL PHARMACY",34
TN,VAN BUREN,2014,2944653.4108085,"MLP-AMBULANCE SERVICE,RETAIL PHARMACY",34
TN,VAN BUREN,2015,3579791.9831479997,"MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",11
TN,VAN BUREN,2016,2685401.185193,"MLP-AMBULANCE SERVICE,PRACTITIONER,RETAIL PHARMACY",14
TN,VAN BUREN,2017,2432797.977217,"MLP-AMBULANCE SERVICE,RETAIL PHARMACY",8
TN,VAN BUREN,2018,2469387.561613,RETAIL PHARMACY,7
TN,VAN BUREN,2019,1726868.004823,"MLP-AMBULANCE SERVICE,RETAIL PHARMACY",10
TN,WARREN,2006,35003815.24140285,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",435
TN,WARREN,2007,43541296.8610589,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",444
TN,WARREN,2008,48332267.35469035,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-AMBULANCE SERVICE,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",372
