state,county_name,year,opioid_grams
KY,JACKSON,2019,3896.9230282999997
KY,JEFFERSON,2006,370644.944466396
KY,JEFFERSON,2007,727220.250926896
KY,JEFFERSON,2008,1138354.985518481
KY,JEFFERSON,2009,1295866.277978652
KY,JEFFERSON,2010,13431282.433432639
KY,JEFFERSON,2011,23119096.157913867
KY,JEFFERSON,2012,24689993.637303982
KY,JEFFERSON,2013,8067011.768225421
KY,JEFFERSON,2014,5768471.0108699305
KY,JEFFERSON,2015,7590628.142474194
KY,JEFFERSON,2016,7624164.225013045
KY,JEFFERSON,2017,110876860.46971746
KY,JEFFERSON,2018,11030783.25712724
KY,JEFFERSON,2019,10470748.660972377
KY,JESSAMINE,2006,17382.805375786
KY,JESSAMINE,2007,21102.68343746
KY,JESSAMINE,2008,21407.722248088
KY,JESSAMINE,2009,23189.952615702998
KY,JESSAMINE,2010,25702.740205506998
KY,JESSAMINE,2011,29311.521724549
KY,JESSAMINE,2012,29521.779343821
KY,JESSAMINE,2013,25398.885995643
KY,JESSAMINE,2014,27162.807363403
KY,JESSAMINE,2015,25102.294645591
KY,JESSAMINE,2016,22697.180497579
KY,JESSAMINE,2017,21130.012082588997
KY,JESSAMINE,2018,18919.784763163
KY,JESSAMINE,2019,17152.685152032
KY,JOHNSON,2006,29857.839952897
KY,JOHNSON,2007,29721.297267545
KY,JOHNSON,2008,29775.123011967
KY,JOHNSON,2009,33601.503840267
KY,JOHNSON,2010,34629.09413163
KY,JOHNSON,2011,34077.984286184
KY,JOHNSON,2012,28208.818645215
KY,JOHNSON,2013,26299.114057685998
KY,JOHNSON,2014,22536.14753313
KY,JOHNSON,2015,22290.115679797
KY,JOHNSON,2016,22844.822476431
KY,JOHNSON,2017,22384.845175369
KY,JOHNSON,2018,20790.927081543
KY,JOHNSON,2019,19985.80176527
KY,KENTON,2006,72819.230930547
KY,KENTON,2007,82589.206355371
KY,KENTON,2008,88372.834562513
KY,KENTON,2009,97587.84633692399
KY,KENTON,2010,104106.860061293
KY,KENTON,2011,117423.26478949499
KY,KENTON,2012,114848.326295608
KY,KENTON,2013,98720.364819582
KY,KENTON,2014,107963.435573051
KY,KENTON,2015,114620.834181638
KY,KENTON,2016,112359.15088096399
KY,KENTON,2017,104530.81277998499
KY,KENTON,2018,99200.734819639
KY,KENTON,2019,88164.615571748
KY,KNOTT,2006,2651.606768234
KY,KNOTT,2007,3455.470793918
KY,KNOTT,2008,3984.415963629
KY,KNOTT,2009,4907.216544191
KY,KNOTT,2010,6105.283565317
KY,KNOTT,2011,7492.239872814
KY,KNOTT,2012,8378.644130586
KY,KNOTT,2013,7451.052783682
KY,KNOTT,2014,6976.213096744
KY,KNOTT,2015,5871.277747025
KY,KNOTT,2016,6526.9981376119995
KY,KNOTT,2017,5842.8122754979995
KY,KNOTT,2018,5448.424006624
KY,KNOTT,2019,5590.48811975
KY,KNOX,2006,16160.419974873
KY,KNOX,2007,15539.071490418
KY,KNOX,2008,16785.321095674
KY,KNOX,2009,17999.21136975
KY,KNOX,2010,19209.399564369
KY,KNOX,2011,19540.583694054
KY,KNOX,2012,19273.628312921
KY,KNOX,2013,16099.929019146
KY,KNOX,2014,17315.786962931
KY,KNOX,2015,18396.758504770998
KY,KNOX,2016,15034.698757588
KY,KNOX,2017,14428.401683147
KY,KNOX,2018,13156.590188683
KY,KNOX,2019,13244.440920081
KY,LARUE,2006,4140.259335906
KY,LARUE,2007,4157.334960994
KY,LARUE,2008,4224.262979617
KY,LARUE,2009,5020.500929255
KY,LARUE,2010,5472.7683210039995
KY,LARUE,2011,6178.746971109
KY,LARUE,2012,7026.901938593
KY,LARUE,2013,7045.28934246
KY,LARUE,2014,7029.421476031
KY,LARUE,2015,6607.74008864
KY,LARUE,2016,6913.595674212
KY,LARUE,2017,7121.637053033
KY,LARUE,2018,6088.287942823
KY,LARUE,2019,5935.584873629
KY,LAUREL,2006,29213.281552194
KY,LAUREL,2007,28908.797877803
KY,LAUREL,2008,28800.246570936
KY,LAUREL,2009,32367.638222949
KY,LAUREL,2010,34112.588998950996
KY,LAUREL,2011,43055.309324508
KY,LAUREL,2012,40724.947862396
KY,LAUREL,2013,33145.567221492
KY,LAUREL,2014,32421.402556262
KY,LAUREL,2015,32446.125956411997
KY,LAUREL,2016,31800.84218067
KY,LAUREL,2017,28276.700773286
KY,LAUREL,2018,26634.104461003
KY,LAUREL,2019,25620.834237361
KY,LAWRENCE,2006,18968.331397194
KY,LAWRENCE,2007,19347.983330459
KY,LAWRENCE,2008,14481.653354562999
KY,LAWRENCE,2009,15969.192248885
KY,LAWRENCE,2010,19274.509151361
KY,LAWRENCE,2011,15846.805950257
KY,LAWRENCE,2012,14072.159132412
KY,LAWRENCE,2013,11560.713699206
KY,LAWRENCE,2014,11029.731951843
KY,LAWRENCE,2015,11409.078975035
KY,LAWRENCE,2016,10795.592673358
KY,LAWRENCE,2017,9184.883145018
KY,LAWRENCE,2018,8412.975887143
KY,LAWRENCE,2019,8016.832718457
KY,LEE,2006,7355.897673979
KY,LEE,2007,7858.799823118
KY,LEE,2008,7535.633306815
KY,LEE,2009,7702.067399058
KY,LEE,2010,7961.346545577
KY,LEE,2011,8706.151644758
KY,LEE,2012,8844.92406238
KY,LEE,2013,7443.614394488
KY,LEE,2014,8539.603635727
KY,LEE,2015,7961.854160111
KY,LEE,2016,6902.166420002
KY,LEE,2017,6621.06315208
KY,LEE,2018,6100.4536368789995
KY,LEE,2019,5928.195281681
KY,LESLIE,2006,7982.494331358
KY,LESLIE,2007,7993.230072892
KY,LESLIE,2008,9363.50910066
KY,LESLIE,2009,10182.322679214
KY,LESLIE,2010,11474.422753437
KY,LESLIE,2011,14945.397816708999
KY,LESLIE,2012,16725.533203269
KY,LESLIE,2013,16446.53190197
KY,LESLIE,2014,14570.976277521
KY,LESLIE,2015,12458.861820234
KY,LESLIE,2016,12409.636208509
KY,LESLIE,2017,10536.263505939
KY,LESLIE,2018,9536.057227796
KY,LESLIE,2019,9233.915299791
KY,LETCHER,2006,11848.282297873
KY,LETCHER,2007,12319.836361581
KY,LETCHER,2008,13223.251969358
KY,LETCHER,2009,15613.774786406
KY,LETCHER,2010,17733.185102551
KY,LETCHER,2011,20533.154549042
KY,LETCHER,2012,21192.82266603
KY,LETCHER,2013,19950.309070814
KY,LETCHER,2014,20672.128439351
KY,LETCHER,2015,19840.39991674
KY,LETCHER,2016,17824.703370327
KY,LETCHER,2017,16840.936518898998
KY,LETCHER,2018,16312.575864527
KY,LETCHER,2019,17129.972270866998
KY,LEWIS,2006,5980.6951141419995
KY,LEWIS,2007,5939.638360125
KY,LEWIS,2008,6147.267241062
KY,LEWIS,2009,6635.449250239
KY,LEWIS,2010,7364.3734957159995
KY,LEWIS,2011,5854.343812016
KY,LEWIS,2012,4645.520116938
KY,LEWIS,2013,4317.640142806
KY,LEWIS,2014,4249.024614651
KY,LEWIS,2015,4243.483232402
KY,LEWIS,2016,4394.132117049
KY,LEWIS,2017,3998.409457077
KY,LEWIS,2018,2953.28495346
KY,LEWIS,2019,3001.195262488
KY,LINCOLN,2006,6549.272894388
KY,LINCOLN,2007,6776.078995022
KY,LINCOLN,2008,8277.073030226
KY,LINCOLN,2009,8807.068227228
KY,LINCOLN,2010,10138.515454834
KY,LINCOLN,2011,12174.792167883
KY,LINCOLN,2012,12553.514087366999
KY,LINCOLN,2013,10664.520038695
KY,LINCOLN,2014,9886.400070227
KY,LINCOLN,2015,9021.533599673
KY,LINCOLN,2016,7552.388071756
KY,LINCOLN,2017,6301.435595213
KY,LINCOLN,2018,5451.456863509
KY,LINCOLN,2019,4775.120254691
KY,LIVINGSTON,2006,5771.330356814
KY,LIVINGSTON,2007,6147.732924111
KY,LIVINGSTON,2008,6345.274099746
KY,LIVINGSTON,2009,7023.820937282
KY,LIVINGSTON,2010,6784.936532259
KY,LIVINGSTON,2011,7423.408930434
KY,LIVINGSTON,2012,7137.440967976
KY,LIVINGSTON,2013,6066.828678089
KY,LIVINGSTON,2014,5439.877110354
KY,LIVINGSTON,2015,4917.398433133
KY,LIVINGSTON,2016,4955.036103826
KY,LIVINGSTON,2017,4363.007683525
KY,LIVINGSTON,2018,3806.682271051
KY,LIVINGSTON,2019,3588.337195812
KY,LOGAN,2006,8473.359374935
KY,LOGAN,2007,9410.883362884
KY,LOGAN,2008,10197.218339539
KY,LOGAN,2009,10836.519104603
KY,LOGAN,2010,11669.422301206
KY,LOGAN,2011,11729.570744549
KY,LOGAN,2012,12156.457806868
KY,LOGAN,2013,11571.758406223
KY,LOGAN,2014,11704.826676671999
KY,LOGAN,2015,13550.011905059999
KY,LOGAN,2016,13253.678024523
KY,LOGAN,2017,12299.969398029
KY,LOGAN,2018,11405.078693657999
KY,LOGAN,2019,10274.063813645
KY,LYON,2006,4321.647015668
KY,LYON,2007,4545.606261114
KY,LYON,2008,4677.606660493
KY,LYON,2009,4798.810083581
KY,LYON,2010,4504.962460336
KY,LYON,2011,4906.680396889
KY,LYON,2012,4918.906589521
KY,LYON,2013,4256.948465467
KY,LYON,2014,4569.08245137
KY,LYON,2015,4610.064859173
KY,LYON,2016,4450.584634622
KY,LYON,2017,5205.902654611
KY,LYON,2018,5061.674746482
KY,LYON,2019,4601.599035072
KY,MADISON,2006,30023.136277207
KY,MADISON,2007,30791.573576679
KY,MADISON,2008,33352.728266611
KY,MADISON,2009,37408.137850893996
KY,MADISON,2010,50973.262513376
KY,MADISON,2011,68477.966192393
KY,MADISON,2012,55175.733226027
KY,MADISON,2013,46907.20232531
KY,MADISON,2014,46621.831514286
KY,MADISON,2015,44253.744972394
KY,MADISON,2016,40793.920977224996
KY,MADISON,2017,39668.657813447
KY,MADISON,2018,38585.399580387995
KY,MADISON,2019,37969.763344315
KY,MAGOFFIN,2006,4293.818302508
KY,MAGOFFIN,2007,4361.971245678
KY,MAGOFFIN,2008,4718.01872201
KY,MAGOFFIN,2009,5064.687257945
KY,MAGOFFIN,2010,5603.599861373
KY,MAGOFFIN,2011,6201.967753833
KY,MAGOFFIN,2012,8307.759885231
KY,MAGOFFIN,2013,9065.42522114
KY,MAGOFFIN,2014,10071.824623476
KY,MAGOFFIN,2015,11040.556356971
KY,MAGOFFIN,2016,9778.896672810999
KY,MAGOFFIN,2017,9658.187139874
KY,MAGOFFIN,2018,8983.332567294001
KY,MAGOFFIN,2019,8414.419515909
KY,MARION,2006,6448.548803343
KY,MARION,2007,7834.3606701339995
KY,MARION,2008,9208.254145493
KY,MARION,2009,9458.190661765
KY,MARION,2010,10503.062859432
KY,MARION,2011,11459.923739017
KY,MARION,2012,11148.823441327
KY,MARION,2013,10122.970822801999
KY,MARION,2014,10518.25267657
KY,MARION,2015,11108.022886728999
KY,MARION,2016,10806.300038133
KY,MARION,2017,10198.234176316
KY,MARION,2018,8544.025875366
KY,MARION,2019,7576.880144934999
KY,MARSHALL,2006,12635.000085366
KY,MARSHALL,2007,14624.247694957
KY,MARSHALL,2008,15548.481695634999
KY,MARSHALL,2009,16727.848943836998
KY,MARSHALL,2010,20150.945864692
KY,MARSHALL,2011,19354.116258103
KY,MARSHALL,2012,19990.838469145
KY,MARSHALL,2013,17628.623657648
KY,MARSHALL,2014,17854.589063561
KY,MARSHALL,2015,17408.637471376
KY,MARSHALL,2016,17916.119960527
KY,MARSHALL,2017,17439.204868624
KY,MARSHALL,2018,15299.376466827
KY,MARSHALL,2019,13597.418774825
KY,MARTIN,2006,6115.039874063
KY,MARTIN,2007,5899.423606685
KY,MARTIN,2008,5823.746126815
KY,MARTIN,2009,6289.451980557
KY,MARTIN,2010,7521.090233066
KY,MARTIN,2011,8539.317290031
KY,MARTIN,2012,7964.223786319
KY,MARTIN,2013,8782.576622674
KY,MARTIN,2014,9764.550650283
KY,MARTIN,2015,9070.757894446
KY,MARTIN,2016,8489.4582981
KY,MARTIN,2017,7521.743466029
KY,MARTIN,2018,7774.283947950999
KY,MARTIN,2019,7375.831401129
KY,MASON,2006,9183.133938258
KY,MASON,2007,9599.858367999
KY,MASON,2008,9599.843694972
KY,MASON,2009,9864.590432676
KY,MASON,2010,9154.837874716
KY,MASON,2011,10062.877073175
KY,MASON,2012,11362.734712849
KY,MASON,2013,11406.686013845
KY,MASON,2014,10653.145711655
KY,MASON,2015,10389.752099098
KY,MASON,2016,9614.821026378999
KY,MASON,2017,8811.733815267
KY,MASON,2018,7956.4754126729995
KY,MASON,2019,7399.377619551
KY,MCCRACKEN,2006,656750.09968596
KY,MCCRACKEN,2007,891980.696751677
KY,MCCRACKEN,2008,945679.674986212
KY,MCCRACKEN,2009,1138638.53623296
KY,MCCRACKEN,2010,1074197.800899091
KY,MCCRACKEN,2011,1205350.926206839
KY,MCCRACKEN,2012,1229766.192997831
KY,MCCRACKEN,2013,1614269.6015325459
KY,MCCRACKEN,2014,1480345.10132715
KY,MCCRACKEN,2015,1477593.585211199
KY,MCCRACKEN,2016,1225010.153717172
KY,MCCRACKEN,2017,487174.784353258
KY,MCCRACKEN,2018,60333.804320155
KY,MCCRACKEN,2019,54366.353365571
KY,MCCREARY,2006,7370.480332647
KY,MCCREARY,2007,8175.169971947
KY,MCCREARY,2008,7896.3670793
KY,MCCREARY,2009,8748.794332899
KY,MCCREARY,2010,10090.750251418
KY,MCCREARY,2011,11153.354932914
KY,MCCREARY,2012,12301.75944393
KY,MCCREARY,2013,11684.044968889
KY,MCCREARY,2014,12473.203836121
KY,MCCREARY,2015,12103.348942159999
KY,MCCREARY,2016,11373.466210692
KY,MCCREARY,2017,12675.081390273
KY,MCCREARY,2018,10504.933682539
KY,MCCREARY,2019,8890.731973483
KY,MCLEAN,2006,1173.748505799
KY,MCLEAN,2007,1779.010612634
KY,MCLEAN,2008,1883.254058868
KY,MCLEAN,2009,2053.113787253
KY,MCLEAN,2010,2243.58938884
KY,MCLEAN,2011,2387.543583918
KY,MCLEAN,2012,2547.785353986
KY,MCLEAN,2013,3299.723727954
KY,MCLEAN,2014,4180.680928513
KY,MCLEAN,2015,4126.360869413
KY,MCLEAN,2016,4665.419868612
KY,MCLEAN,2017,4440.292286872
KY,MCLEAN,2018,3836.365077673
KY,MCLEAN,2019,3315.184551
KY,MEADE,2006,4286.4336904169995
KY,MEADE,2007,4972.723411742
KY,MEADE,2008,5924.78010533
KY,MEADE,2009,6182.561979126
KY,MEADE,2010,6846.891471705
KY,MEADE,2011,7966.480446111
KY,MEADE,2012,8742.617736568
KY,MEADE,2013,8134.831762811
KY,MEADE,2014,7847.4066831009995
KY,MEADE,2015,7216.151197268
KY,MEADE,2016,7196.57105983
KY,MEADE,2017,6521.5868078739995
KY,MEADE,2018,6201.696983022
KY,MEADE,2019,5701.209904352
KY,MENIFEE,2006,1907.8416217879999
KY,MENIFEE,2007,2024.634713074
KY,MENIFEE,2008,1865.518487488
KY,MENIFEE,2009,2229.828809182
KY,MENIFEE,2010,2108.927322392
KY,MENIFEE,2011,2344.645682002
KY,MENIFEE,2012,2308.175830213
KY,MENIFEE,2013,2400.9762282359998
KY,MENIFEE,2014,2465.802491353
KY,MENIFEE,2015,2331.454265388
KY,MENIFEE,2016,2058.112838558
KY,MENIFEE,2017,1859.29874058
KY,MENIFEE,2018,1852.8084986229999
KY,MENIFEE,2019,1867.689739725
KY,MERCER,2006,6085.759058866
KY,MERCER,2007,7445.072550132
KY,MERCER,2008,8490.333507744
KY,MERCER,2009,9815.429815211
KY,MERCER,2010,11084.962061038
KY,MERCER,2011,13298.303886638
KY,MERCER,2012,13888.405254891999
KY,MERCER,2013,10662.140166842999
KY,MERCER,2014,10565.485157993
KY,MERCER,2015,10394.774972911
KY,MERCER,2016,9058.155287385
KY,MERCER,2017,8379.562305926
KY,MERCER,2018,7237.855873257
KY,MERCER,2019,6552.602682289
KY,METCALFE,2006,2102.316194075
KY,METCALFE,2007,2390.668488803
KY,METCALFE,2008,2496.751838368
KY,METCALFE,2009,2521.649870116
KY,METCALFE,2010,2489.43006218
KY,METCALFE,2011,2851.4244402599998
KY,METCALFE,2012,2900.993438561
KY,METCALFE,2013,3247.161686547
KY,METCALFE,2014,3079.903940201
KY,METCALFE,2015,2910.259401703
KY,METCALFE,2016,3222.93107208
KY,METCALFE,2017,3092.890546112
KY,METCALFE,2018,2880.800037072
KY,METCALFE,2019,2719.065546638
KY,MONROE,2006,10347.198145791
KY,MONROE,2007,7918.703148649
KY,MONROE,2008,127127.387511505
KY,MONROE,2009,262277.19701768603
KY,MONROE,2010,139176.05786862996
KY,MONROE,2011,144220.31740590933
KY,MONROE,2012,35718.125218912
KY,MONROE,2013,107739.253931168
KY,MONROE,2014,146270.967229873
KY,MONROE,2015,269731.43470281
KY,MONROE,2016,155999.129583946
KY,MONROE,2017,3142579.3688571467
KY,MONROE,2018,8878496.990323633
KY,MONROE,2019,5654719.980603397
KY,MONTGOMERY,2006,14610.159643078
KY,MONTGOMERY,2007,17114.033561199
KY,MONTGOMERY,2008,17649.826779059
KY,MONTGOMERY,2009,18386.412879719
KY,MONTGOMERY,2010,23616.490468202
KY,MONTGOMERY,2011,35443.880637212
KY,MONTGOMERY,2012,29611.967780823
KY,MONTGOMERY,2013,25210.752205739
KY,MONTGOMERY,2014,24909.53502538
KY,MONTGOMERY,2015,24088.006381009
KY,MONTGOMERY,2016,22583.772913165598
KY,MONTGOMERY,2017,20663.323461982
KY,MONTGOMERY,2018,18149.349400837
KY,MONTGOMERY,2019,16536.954103857
KY,MORGAN,2006,3746.749850736
KY,MORGAN,2007,4047.68787557
KY,MORGAN,2008,4341.653374334
KY,MORGAN,2009,4491.993878602
KY,MORGAN,2010,5031.41415891
KY,MORGAN,2011,7306.245084452
KY,MORGAN,2012,6374.545487391
KY,MORGAN,2013,5592.576800074
KY,MORGAN,2014,5004.9931384209995
KY,MORGAN,2015,4791.527652789
KY,MORGAN,2016,4875.760058288
KY,MORGAN,2017,4679.688146406999
KY,MORGAN,2018,4369.53619302
KY,MORGAN,2019,4803.2630754599995
KY,MUHLENBERG,2006,17369.391672509
KY,MUHLENBERG,2007,19125.041953359
KY,MUHLENBERG,2008,20874.216734351998
KY,MUHLENBERG,2009,22632.671907994998
KY,MUHLENBERG,2010,24017.557218323
KY,MUHLENBERG,2011,23779.817347055
KY,MUHLENBERG,2012,22631.301266325998
KY,MUHLENBERG,2013,20809.773800323
KY,MUHLENBERG,2014,21960.032121631
KY,MUHLENBERG,2015,24391.082945348
KY,MUHLENBERG,2016,24891.590508438
KY,MUHLENBERG,2017,23669.245268962
KY,MUHLENBERG,2018,21653.983575349
KY,MUHLENBERG,2019,20328.286102512
KY,NELSON,2006,12024.901706305
KY,NELSON,2007,13671.261424428
KY,NELSON,2008,17312.587148533
KY,NELSON,2009,20513.961625035
KY,NELSON,2010,21578.266643531
KY,NELSON,2011,24587.658474329
KY,NELSON,2012,24112.230265303
KY,NELSON,2013,21044.049053207
KY,NELSON,2014,20281.235686515
KY,NELSON,2015,21447.329599468
KY,NELSON,2016,21031.221078102
KY,NELSON,2017,19783.043970222
KY,NELSON,2018,17534.543167966
KY,NELSON,2019,16691.632939741998
KY,NICHOLAS,2006,1857.364766257
KY,NICHOLAS,2007,2058.321785635
KY,NICHOLAS,2008,2178.9114340319998
KY,NICHOLAS,2009,2071.623626063
KY,NICHOLAS,2010,2035.352176113
KY,NICHOLAS,2011,2280.328594089
KY,NICHOLAS,2012,2262.774397851
KY,NICHOLAS,2013,2223.915414214
KY,NICHOLAS,2014,1880.758567915
KY,NICHOLAS,2015,1918.896352976
KY,NICHOLAS,2016,1765.1309413899999
KY,NICHOLAS,2017,1439.4828163099999
KY,NICHOLAS,2018,1317.108209841
KY,NICHOLAS,2019,1464.341146399
KY,OHIO,2006,10747.747549553
KY,OHIO,2007,11734.639418941999
KY,OHIO,2008,12820.421912209
KY,OHIO,2009,13663.958190002999
KY,OHIO,2010,14786.746520258
KY,OHIO,2011,21662.102366372
KY,OHIO,2012,16447.237867354
KY,OHIO,2013,16453.032365494
KY,OHIO,2014,17033.865174702
KY,OHIO,2015,17078.3636297344
KY,OHIO,2016,16048.647812243
KY,OHIO,2017,14509.562269068
KY,OHIO,2018,12761.702674359
KY,OHIO,2019,11705.441022251
KY,OLDHAM,2006,11053.165804952
KY,OLDHAM,2007,13116.381287266999
KY,OLDHAM,2008,13887.220763682999
KY,OLDHAM,2009,15154.776898961
KY,OLDHAM,2010,48749.610098886
KY,OLDHAM,2011,62313.562135105
KY,OLDHAM,2012,31099.059727828
KY,OLDHAM,2013,18644.802424456
KY,OLDHAM,2014,19387.513366545998
KY,OLDHAM,2015,18897.560639153
KY,OLDHAM,2016,17371.479025572
KY,OLDHAM,2017,15436.215791547998
KY,OLDHAM,2018,13334.931635257999
KY,OLDHAM,2019,12081.454431809
KY,OWEN,2006,2743.453057561
KY,OWEN,2007,2926.1932593399997
KY,OWEN,2008,3776.2827681159997
KY,OWEN,2009,3381.426472909
KY,OWEN,2010,3198.366793456
KY,OWEN,2011,4021.872643631
KY,OWEN,2012,4034.151962801
KY,OWEN,2013,3653.858961794
KY,OWEN,2014,2929.896645323
KY,OWEN,2015,2754.584680503
KY,OWEN,2016,2768.714981562
KY,OWEN,2017,2466.4879436809997
KY,OWEN,2018,2331.471358561
KY,OWEN,2019,1966.99945582
KY,OWSLEY,2006,2988.9628003469998
KY,OWSLEY,2007,4323.535391436
KY,OWSLEY,2008,4094.80764988
KY,OWSLEY,2009,4394.480377983
KY,OWSLEY,2010,4734.471591897
KY,OWSLEY,2011,5497.480708119
KY,OWSLEY,2012,5560.920794098
KY,OWSLEY,2013,5338.897941786
KY,OWSLEY,2014,5606.215755484
KY,OWSLEY,2015,6424.40599022
KY,OWSLEY,2016,6548.006168227
KY,OWSLEY,2017,6818.526853817
KY,OWSLEY,2018,6378.03226005
KY,OWSLEY,2019,5756.076861114
KY,PENDLETON,2006,3017.09831056
KY,PENDLETON,2007,3552.419320745
KY,PENDLETON,2008,3402.7425956039997
KY,PENDLETON,2009,3834.648834414
KY,PENDLETON,2010,3700.797251468
KY,PENDLETON,2011,4193.193425571
KY,PENDLETON,2012,4108.758483852
KY,PENDLETON,2013,3693.419752259
KY,PENDLETON,2014,3719.9380442789998
KY,PENDLETON,2015,3683.840980642
KY,PENDLETON,2016,3998.399404343
KY,PENDLETON,2017,3898.954388024
KY,PENDLETON,2018,3662.344119358
KY,PENDLETON,2019,3597.363875533
KY,PERRY,2006,40636.059514005996
KY,PERRY,2007,47843.605541363
KY,PERRY,2008,48279.736786141
KY,PERRY,2009,57200.834301102
KY,PERRY,2010,59264.467854669
KY,PERRY,2011,73384.346331082
KY,PERRY,2012,72533.929357643
KY,PERRY,2013,67286.876738446
KY,PERRY,2014,58705.97438652
KY,PERRY,2015,54879.073151724
KY,PERRY,2016,50345.589620496
KY,PERRY,2017,50297.356386377
KY,PERRY,2018,48642.911771156
KY,PERRY,2019,46177.110840583
KY,PIKE,2006,79157.976129854
KY,PIKE,2007,71843.922106607
KY,PIKE,2008,70874.517967264
KY,PIKE,2009,83511.083794401
KY,PIKE,2010,93780.15147600899
KY,PIKE,2011,98762.021307763
KY,PIKE,2012,91014.344976691
KY,PIKE,2013,83769.125963106
KY,PIKE,2014,81203.421129189
KY,PIKE,2015,77373.11763869101
KY,PIKE,2016,77567.427714641
KY,PIKE,2017,68792.13833482
KY,PIKE,2018,63912.252243734
KY,PIKE,2019,58537.454881708
KY,POWELL,2006,5248.692859421
KY,POWELL,2007,5816.701799952
KY,POWELL,2008,6237.480969267
KY,POWELL,2009,6722.260649851
KY,POWELL,2010,7605.51884503
KY,POWELL,2011,8800.740928292
KY,POWELL,2012,10572.158008294
KY,POWELL,2013,8991.336144525
KY,POWELL,2014,9382.340118482
KY,POWELL,2015,9540.066770368
KY,POWELL,2016,9387.703338801
KY,POWELL,2017,9309.801825683
KY,POWELL,2018,9485.166746064
KY,POWELL,2019,8880.218259157
KY,PULASKI,2006,48118.342492262
KY,PULASKI,2007,33660.810200052
KY,PULASKI,2008,34233.183586367
KY,PULASKI,2009,36852.87393673
KY,PULASKI,2010,40208.854343214
KY,PULASKI,2011,45791.788295401
KY,PULASKI,2012,46124.241933073
KY,PULASKI,2013,40462.804133937
KY,PULASKI,2014,39677.738042742
KY,PULASKI,2015,36251.051414101
KY,PULASKI,2016,31689.631288746
KY,PULASKI,2017,26348.208303782998
KY,PULASKI,2018,26869.161986885
KY,PULASKI,2019,30110.3975825
KY,ROCKCASTLE,2006,10124.274151487
KY,ROCKCASTLE,2007,13649.002376081
KY,ROCKCASTLE,2008,14674.169989905
KY,ROCKCASTLE,2009,15759.845370388
KY,ROCKCASTLE,2010,16761.816102833
KY,ROCKCASTLE,2011,19436.189395432
KY,ROCKCASTLE,2012,19074.241670811
KY,ROCKCASTLE,2013,16881.374233717
KY,ROCKCASTLE,2014,16366.735212661
KY,ROCKCASTLE,2015,16452.43803803
KY,ROCKCASTLE,2016,15724.61236193
KY,ROCKCASTLE,2017,13831.333539727999
KY,ROCKCASTLE,2018,12247.516189498
KY,ROCKCASTLE,2019,11694.417535446999
KY,ROWAN,2006,15893.645094147
KY,ROWAN,2007,12930.192439235
KY,ROWAN,2008,13330.670403897
KY,ROWAN,2009,15933.0203589
KY,ROWAN,2010,19264.157939038
KY,ROWAN,2011,20561.962927802
KY,ROWAN,2012,19864.288349379
KY,ROWAN,2013,17181.411803029998
KY,ROWAN,2014,17630.758587002
KY,ROWAN,2015,16704.795086170998
KY,ROWAN,2016,15774.221343584
KY,ROWAN,2017,13475.449874717
KY,ROWAN,2018,11334.661165611
KY,ROWAN,2019,12215.022561367
KY,RUSSELL,2006,9870.493689272
KY,RUSSELL,2007,10019.477390736
KY,RUSSELL,2008,9966.306245524
KY,RUSSELL,2009,10599.943590522
KY,RUSSELL,2010,11006.485282354999
KY,RUSSELL,2011,11952.8139932
KY,RUSSELL,2012,12556.964465621
KY,RUSSELL,2013,11914.390009511
KY,RUSSELL,2014,10909.822175495
KY,RUSSELL,2015,11109.48724707
KY,RUSSELL,2016,9957.328249485
KY,RUSSELL,2017,8180.3355374210005
KY,RUSSELL,2018,7881.3470540729995
KY,RUSSELL,2019,6870.870287862
KY,SCOTT,2006,12989.414567909
KY,SCOTT,2007,14861.016828267
KY,SCOTT,2008,15637.231106915999
KY,SCOTT,2009,17729.904603176
KY,SCOTT,2010,20921.871232548998
KY,SCOTT,2011,30968.042554644
KY,SCOTT,2012,25413.389865552
KY,SCOTT,2013,24817.071305999
KY,SCOTT,2014,22876.177133003
KY,SCOTT,2015,22428.899836881
KY,SCOTT,2016,22506.158030993
KY,SCOTT,2017,24069.319418693998
KY,SCOTT,2018,21026.859552853
KY,SCOTT,2019,18907.378764515997
KY,SHELBY,2006,371074.016093597
KY,SHELBY,2007,13847.664045185
KY,SHELBY,2008,14967.041619261
KY,SHELBY,2009,16315.102711836
KY,SHELBY,2010,17125.501132064
KY,SHELBY,2011,18214.991899534
KY,SHELBY,2012,19708.948295233
KY,SHELBY,2013,17132.843131333
KY,SHELBY,2014,15925.525837371
KY,SHELBY,2015,16653.715991644
KY,SHELBY,2016,15597.253905996
KY,SHELBY,2017,14080.100574032
KY,SHELBY,2018,13777.306837709
KY,SHELBY,2019,13053.925492221
KY,SIMPSON,2006,9838.217377764
KY,SIMPSON,2007,10841.694536554
KY,SIMPSON,2008,12312.101870180999
KY,SIMPSON,2009,13867.46819724
KY,SIMPSON,2010,11634.397414256
KY,SIMPSON,2011,12819.486727489
KY,SIMPSON,2012,12741.652760184
